title,dept,campus,base_salary,gross_salary,hire_date,rec,page
Asst Professor ACD YR,Sebs - Landscape Architecture,Cook,85564,83496,9/1/2012,5,707
Asst Professor ACD YR,Sas - History,College Av,85778,83372,9/1/2012,8,708
Asst Professor ACD YR,Bsppp-Dean's Office,College Av,85181,83271,9/1/2014,5,709
Asst Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,84273,83050,9/1/2012,3,712
Asst Professor ACD YR,Sas - English,College Av,83057,82898,9/1/2013,1,715
Assoc Professor ACD YR,Fasc - Foreign Languages,Camden,86099,82760,9/1/2003,4,717
Assoc Professor ACD YR,Fasn - Biological Sciences,Newark,82823,82665,7/1/1968,1,719
Asst Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,82314,82156,1/1/2013,3,725
Assoc Professor ACD YR,Fasc - English,Camden,82284,82127,9/1/2004,4,725
Asst Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,83152,81960,9/1/2012,4,727
Assoc Professor ACD YR,"Gse-Edu Theory, Policy & Admin",College Av,81944,81787,9/1/2006,8,728
Asst Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,82587,81620,1/1/2013,5,730
Asst Professor ACD YR,Sas - Linguistics,College Av,82500,81097,9/1/2016,8,738
Asst Professor ACD YR,Sas - French,College Av,82819,80865,9/1/2014,1,742
Asst Professor ACD YR,Gsapp - School Psychology,Busch,81734,80714,9/1/2016,6,744
Assoc Professor ACD YR,Sas - Psychology,Livingston,89686,80580,7/1/1972,9,746
Asst Professor ACD YR,Mgsa - Music,Douglass,81901,80556,9/1/2013,4,747
Asst Professor ACD YR,Fasc - Economics,Camden,80651,80114,9/1/2012,3,759
Assoc Professor ACD YR,Sas - English,College Av,160000,80000,9/1/2017,7,760
Asst Professor ACD YR,Sas - English,College Av,88456,79475,9/1/2009,5,769
Asst Professor ACD YR,Fasc - Philosophy & Religion,Camden,80114,79406,9/1/2016,5,770
Asst Professor ACD YR,Sas - Spanish & Portuguese,College Av,80300,79001,9/1/2016,7,776
Asst Professor ACD YR,Sas - English,College Av,79637,78986,9/1/2015,8,776
Asst Professor ACD YR,Fasc - Biology,Camden,81488,78456,9/1/2013,8,784
Assoc Professor ACD YR,Mgsa - Theater Arts,Douglass,79536,78323,9/1/2005,6,786
Asst Professor ACD YR,Fasc - Sociology,Camden,78805,78041,9/1/2013,5,790
Asst Professor ACD YR,Mgsa - Dance,Douglass,79912,77904,9/1/2014,5,791
Assoc Professor ACD YR,Gsapp - School Psychology,Busch,78342,77563,9/1/1983,7,800
Asst Professor ACD YR,Rbs-Management & Global Bus,Livingston,155000,77500,9/1/2017,5,801
Asst Professor ACD YR,Rbs-Supply Chain Management,Newark,155000,77500,9/1/2017,6,801
Asst Professor ACD YR,Mgsa - Music,Douglass,78377,77461,9/1/2013,4,802
Assoc Professor ACD YR,Fasn-Math & Computer Science,Newark,108004,77126,9/1/2010,5,807
Asst Professor ACD YR,Sas - Religion,Douglass,77500,77102,9/1/2016,2,808
Assoc Professor ACD YR,Childhood Studies,Camden,77977,77068,9/1/2009,1,809
Assoc Professor ACD YR,Childhood Studies,Camden,78129,77021,9/1/2009,10,809
Asst Professor ACD YR,Fasc - Political Science,Camden,76227,76731,9/1/2011,9,814
Asst Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,77505,76607,9/1/2016,2,816
Assoc Professor ACD YR,Eagleton Institute Of Politics,Douglass,145000,76481,9/1/2017,3,819
Assoc Professor ACD YR,Fasc - Sociology,Camden,85742,76240,9/1/2010,4,823
Asst Professor ACD YR,Mgsa - Music,Douglass,76875,75794,9/1/2016,5,828
Asst Professor ACD YR,Fasn - History,Newark,78512,75371,9/1/2015,3,835
Asst Professor ACD YR,Gsc-Grad Public Policy & Admin,Camden,75257,75120,9/1/2013,8,839
Asst Professor ACD YR,Fasn - English,Newark,62864,75078,1/1/2011,4,840
Asst Professor ACD YR,Fasc - Biology,Camden,75912,74970,9/1/2011,2,842
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,84639,74890,9/1/2008,3,843
Asst Professor ACD YR,Fasc - Political Science,Camden,74330,74641,9/1/2014,10,847
Asst Professor ACD YR,Fasn-Sociology & Anthropology,Newark,75508,74553,9/1/2014,7,848
Assoc Professor ACD YR,Fasn - English,Newark,66100,74204,9/1/1995,4,853
Asst Professor ACD YR,Fasc - Chemistry,Camden,75961,74170,9/1/2013,2,854
Asst Professor ACD YR,Fasc - History,Camden,75728,73667,9/1/2014,2,865
Asst Professor ACD YR,Fasc - Sociology,Camden,75176,73566,9/1/2014,7,866
Asst Professor ACD YR,Fasc - Sociology,Camden,74242,73487,9/1/2013,4,867
Asst Professor ACD YR,Fasc - Biology,Camden,74607,73459,9/1/2012,7,867
Asst Professor ACD YR,Fasn - Arts Culture & Media,Newark,76600,73166,9/1/2016,6,873
Asst Professor ACD YR,Fasc - Chemistry,Camden,73917,72703,9/1/2013,8,882
Assoc Professor ACD YR,Sas - Mathematics,Busch,145000,72500,9/1/2017,4,888
Professor ACD YR,Engn - Elec & Computer Engn,Busch,145000,72500,9/1/2017,5,888
Asst Professor ACD YR,Sas-Dls-Cell Bio & Neurosci,Busch,100000,72222,9/1/2017,7,892
Asst Professor ACD YR,Fasn - Arts Culture & Media,Newark,73498,72102,9/1/2015,4,895
Asst Professor ACD YR,Fasc - Foreign Languages,Camden,70477,71850,9/1/2012,9,900
Asst Professor ACD YR,Fasc - Political Science,Camden,72687,71825,9/1/2013,2,901
Asst Professor ACD YR,Fasc - Psychology,Camden,72112,71725,9/1/2013,2,903
Professor ACD YR,Fasc - English,Camden,137180,71487,9/1/1992,10,907
Asst Professor ACD YR,Childhood Studies,Camden,66001,71376,9/1/2016,6,909
Asst Professor ACD YR,Fasc - Foreign Languages,Camden,65828,71040,9/1/2016,4,916
Asst Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,65054,71038,9/1/2012,5,916
Asst Professor ACD YR,Fasc - History,Camden,73007,71014,9/1/2013,7,916
Professor ACD YR,Sas - Mathematics,Busch,142000,71000,9/1/2017,2,917
Asst Professor ACD YR,Mgsa - Music,Douglass,72100,70916,9/1/2016,10,918
Asst Professor ACD YR,Fasc - Physics,Camden,71019,70883,9/1/2013,7,919
Assoc Professor ACD YR,Fasc - English,Camden,75057,70767,9/1/2011,7,921
Asst Professor ACD YR,Fasn - History,Newark,71800,70766,9/1/2016,8,921
Assoc Professor ACD YR,Fasn - English,Newark,70763,70628,9/1/1978,1,925
Asst Professor ACD YR,Gsc-Grad Public Policy & Admin,Camden,71438,70603,9/1/2012,7,925
Asst Professor ACD YR,Fasc - English,Camden,71099,70552,9/1/2014,5,926
Asst Professor ACD YR,Childhood Studies,Camden,72278,70141,9/1/2014,1,937
Assoc Professor ACD YR,Sas - Women's & Gender Studies,Douglass,140000,70000,9/1/2017,1,940
Assoc Professor ACD YR,Sas - Statistics,Busch,140000,70000,9/1/2017,3,940
Asst Professor ACD YR,Sas - Economics,College Av,140000,70000,9/1/2017,4,940
Asst Professor ACD YR,Fasc - Biology,Camden,69425,69867,1/1/2015,4,943
Asst Professor ACD YR,Fasc - Philosophy & Religion,Camden,71915,69797,9/1/2014,6,945
Asst Professor ACD YR,Fasc - Political Science,Camden,68575,68851,9/1/2015,8,964
Asst Professor ACD YR,Childhood Studies,Camden,69673,68780,9/1/2014,2,966
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,95000,68612,9/1/2017,8,968
Asst Professor ACD YR,Fasn - English,Newark,68691,68560,9/1/2009,4,970
Assoc Professor ACD YR,Fasc - Psychology,Camden,77037,68500,9/1/2010,4,971
Professor ACD YR,Sas - Mathematics,Busch,136839,68419,7/1/1988,10,973
Asst Professor ACD YR,Fasc - Biology,Camden,68381,68337,9/1/2015,8,975
Assoc Professor ACD YR,Fasc - Sociology,Camden,64042,68174,9/1/2010,3,978
Asst Professor ACD YR,Fasc - Political Science,Camden,67500,67122,9/1/2016,2,1004
Asst Professor ACD YR,Fasc - Psychology,Camden,66500,66124,9/1/2016,10,1031
Asst Professor ACD YR,Fasc - History,Camden,66000,65874,1/1/2017,6,1036
Asst Professor ACD YR,School Of Social Work,College Av,91000,65722,9/1/2017,1,1040
Asst Professor ACD YR,Fasn-Math & Computer Science,Newark,91560,64828,9/1/2016,8,1061
Assoc Professor ACD YR,Sas - Computer Science,Busch,125560,62539,9/1/2007,4,1125
Assoc Professor ACD YR,Engn - Elec & Computer Engn,Busch,124531,62266,1/18/2000,6,1131
Asst Professor ACD YR,Fasn - History,Newark,75834,62033,9/1/2012,9,1136
Asst Professor ACD YR,Sebs - Animal Science,Cook,85000,61389,9/1/2017,3,1152
Professor ACD YR,Fasn - Political Science,Newark,120874,60437,9/1/2004,10,1179
Professor ACD YR,Mgsa - Music,Douglass,116107,58831,9/1/1980,9,1235
Asst Professor ACD YR,Sas - Computer Science,Busch,117000,58500,9/1/2017,7,1242
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,95000,58057,9/1/2017,4,1251
Asst Professor ACD YR,Sas - Statistics,Busch,115000,57500,9/1/2017,8,1262
Asst Professor ACD YR,Sas - Economics,College Av,113819,56909,9/1/2012,10,1275
Assoc Professor ACD YR,Fasc - Chemistry,Camden,112000,56000,9/1/2017,9,1318
Assoc Professor ACD YR,Sas - Sociology,Douglass,107740,53870,9/1/2008,6,1377
Assoc Professor ACD YR,Sas - Classics,College Av,106271,52050,9/1/2004,7,1424
Assoc Professor ACD YR,Sc&I - Communication,College Av,104000,52000,9/1/2017,2,1426
Asst Professor ACD YR,Sas - Political Science,Douglass,90000,51750,9/1/2017,5,1433
Asst Professor ACD YR,Sas - Physics & Astronomy,Busch,102500,51250,9/1/2017,10,1454
Asst Professor ACD YR,Sas - Physics & Astronomy,Busch,102500,51250,9/1/2017,1,1455
Asst Professor ACD YR,Sas - Mathematics,Busch,102000,51000,9/1/2017,3,1461
Asst Professor ACD YR,Sebs - Biochem & Microbiology,Cook,100000,50000,9/1/2017,4,1488
Asst Professor ACD YR,Engn - Industrial Engineering,Busch,100000,50000,9/1/2017,5,1488
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,98000,49000,9/1/2017,8,1515
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,98000,49000,9/1/2017,9,1515
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,98000,49000,9/1/2017,10,1515
Assoc Professor ACD YR,Sas - Anthropology,Douglass,97422,48711,9/1/2007,8,1523
Asst Professor ACD YR,Fasn - History,Newark,76000,48646,9/1/2017,8,1524
Asst Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,88000,47980,9/1/2017,5,1542
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,95291,47645,9/1/2011,1,1554
Asst Professor ACD YR,Sas - Psychology,Busch,95000,47500,9/1/2017,7,1557
Asst Professor ACD YR,Mgsa - Visual Arts,College Av,88000,46500,9/1/2017,9,1587
Asst Professor ACD YR,Sas - Political Science,Douglass,93000,46500,9/1/2017,10,1587
Asst Professor ACD YR,Sas - Political Science,Douglass,92000,46000,9/1/2017,3,1604
Asst Professor ACD YR,Sas - Political Science,Douglass,92000,46000,9/1/2017,4,1604
Asst Professor ACD YR,Sas - Political Science,Douglass,92000,46000,9/1/2017,5,1604
Asst Professor ACD YR,Camden School Of Nursing,Camden,90000,45000,9/1/2017,8,1644
Asst Professor ACD YR,Fasn - Biological Sciences,Newark,86000,43000,9/1/2017,5,1704
Asst Professor ACD YR,Sebs - Entomology,Cook,85000,42500,9/1/2017,6,1718
Asst Professor ACD YR,Sas-Dls-Kinesiology And Health,Douglass,85000,42500,9/1/2017,7,1718
Asst Professor ACD YR,Camden School Of Nursing,Camden,85000,42500,9/1/2017,8,1718
Asst Professor ACD YR,Gse - Learning & Teaching,College Av,83000,41500,9/1/2017,7,1743
Asst Professor ACD YR,Sas - Linguistics,College Av,81000,40500,9/1/2017,2,1766
Asst Professor ACD YR,Sebs - Environmental Science,Cook,80000,40000,9/1/2017,4,1778
Asst Professor ACD YR,Gse - Learning & Teaching,College Av,80000,40000,9/1/2017,5,1778
Asst Professor ACD YR,Sas - Classics,College Av,78000,39000,9/1/2017,4,1798
Asst Professor ACD YR,Sas - American Studies,Douglass,78000,39000,9/1/2017,5,1798
Asst Professor ACD YR,"Sas-Germn,Russ&E Euro Lang&Lit",College Av,78000,39000,9/1/2017,6,1798
Asst Professor ACD YR,Fasn-Sociology & Anthropology,Newark,78000,39000,9/1/2017,7,1798
Asst Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,76000,38000,9/1/2017,7,1816
Asst Professor ACD YR,Mgsa - Music,Douglass,75000,37500,9/1/2017,8,1825
Asst Professor ACD YR,Mgsa - Music,Douglass,75000,37500,9/1/2017,9,1825
Asst Professor ACD YR,Fasc - Philosophy & Religion,Camden,74500,37250,9/1/2017,9,1829
Asst Professor ACD YR,Fasn - History,Newark,74000,37000,9/1/2017,1,1833
Asst Professor ACD YR,Fasc - Psychology,Camden,68000,34000,9/1/2017,1,1885
Asst Professor ACD YR,Fasn - Philosophy,Newark,68000,34000,9/1/2017,2,1885
Asst Professor ACD YR,Fasc - Sociology,Camden,67000,33500,9/1/2017,3,1894
Asst Professor ACD YR,Fasc - Psychology,Camden,67000,33500,9/1/2017,4,1894
Asst Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,85000,28115,9/1/2017,8,1986
Assoc Professor ACD YR,Sas - Statistics,Busch,131231,6780,9/1/2010,7,2403
